pk_energy,report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,status,energy_classification,media_type,amount_consumed_mwh,renewable_energy,share_renewable,amount_consumed_gj,co2_factor,co2e_t,costs,primary_energy_remark,secondary_energy_remark,source_last_updated,load_date
a4d7dc79f69db9d3152f89a80402e7a4,1147,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2023,Q4,Approved,Primary Energy,Natural Gas,107.405,0.0,0.0,386.658,0.2064,22.1684,9285.11,Provisional; final invoice pending.,,2023-08-01 00:00:00,2026-07-10 08:00:00.000
b7308117fb8d9662424e9c3837f5493e,1147,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2023,Q4,Approved,Primary Energy,Liquid Gas,16.536,0.0,0.0,59.53,0.219,3.6214,1584.93,Estimate based on floor area.,,2023-08-01 00:00:00,2026-07-10 08:00:00.000
71d645fc40de2cc68a17afcea340eb7e,1147,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2023,Q4,Approved,Primary Energy,Biogas,32.506,32.506,100.0,117.022,0.0409,1.3295,2987.51,Provisional; final invoice pending.,,2023-08-01 00:00:00,2026-07-10 08:00:00.000
bb62389e9af8ac72cd8b5b7109a2e7cb,1147,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2023,Q4,Approved,Secondary Energy,Photovoltaics - Own Consumed,14.776,14.776,100.0,53.194,0.0,0.0,302.65,Reviewed and approved by site controller.,Market-based method used.,2023-08-01 00:00:00,2026-07-10 08:00:00.000
4b3684c01f0d8348e54978580864f6e1,1148,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q1,Approved,Secondary Energy,Electricity,287.288,50.601,17.613336,1034.237,0.0796,22.8681,40362.05,Provisional; final invoice pending.,,2023-11-01 00:00:00,2026-07-10 08:00:00.000
4985890cb99197e9449e77c1bc263b3d,1148,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q1,Approved,Primary Energy,Natural Gas,127.038,0.0,0.0,457.337,0.212,26.9321,8685.53,Reviewed and approved by site controller.,Scope 2 allocation applied.,2023-11-01 00:00:00,2026-07-10 08:00:00.000
f66c76e707437b911a03538087c924dd,1148,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q1,Approved,Primary Energy,Liquid Gas,22.132,0.0,0.0,79.675,0.2226,4.9266,2549.31,Extrapolated from previous quarter.,,2023-11-01 00:00:00,2026-07-10 08:00:00.000
156efc9e93933c7788528c50ee6d2f6c,1148,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q1,Approved,Primary Energy,Biogas,40.333,40.333,100.0,145.199,0.0438,1.7666,3849.9,Data sourced from utility invoice.,,2023-11-01 00:00:00,2026-07-10 08:00:00.000
405e81829e8c0f836eff66e464cd1af8,1148,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q1,Approved,Secondary Energy,Photovoltaics - Own Consumed,20.34,20.34,100.0,73.224,0.0,0.0,391.3,Extrapolated from previous quarter.,,2023-11-01 00:00:00,2026-07-10 08:00:00.000
e053bdf48fa72fab14c2bd0373956baa,1149,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q2,Approved,Secondary Energy,Electricity,208.751,24.705,11.834674,751.504,0.0761,15.886,33842.68,Meter reading confirmed.,Grid factor from national registry.,2024-02-01 00:00:00,2026-07-10 08:00:00.000
659462d7a74478f1b2764075b22a1419,1149,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q2,Approved,Primary Energy,Natural Gas,105.968,0.0,0.0,381.485,0.2164,22.9315,7946.15,Data sourced from utility invoice.,,2024-02-01 00:00:00,2026-07-10 08:00:00.000
f8e82b35d830b013785364af108d6cca,1149,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q2,Approved,Primary Energy,Liquid Gas,15.425,0.0,0.0,55.53,0.2491,3.8424,1474.45,Reviewed and approved by site controller.,,2024-02-01 00:00:00,2026-07-10 08:00:00.000
afc98c1598cff73742ba0d526dc48ddf,1149,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q2,Approved,Primary Energy,Biogas,33.401,33.401,100.0,120.244,0.0486,1.6233,2751.98,Data sourced from utility invoice.,,2024-02-01 00:00:00,2026-07-10 08:00:00.000
9193883d0ccfeef1c95f8a0cf7296dd3,1149,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q2,Approved,Secondary Energy,Photovoltaics - Own Consumed,14.245,14.245,100.0,51.282,0.0,0.0,259.11,Based on smart meter export.,,2024-02-01 00:00:00,2026-07-10 08:00:00.000
1436c58afdb8d1ff8133ecf2d930fe78,1150,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q3,Approved,Secondary Energy,Electricity,209.035,15.16,7.252374,752.526,0.0768,16.0539,27296.88,Reviewed and approved by site controller.,,2024-05-01 00:00:00,2026-07-10 08:00:00.000
5f43270a9155719ca8319f253beef05c,1150,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q3,Approved,Primary Energy,Natural Gas,97.101,0.0,0.0,349.564,0.1948,18.9153,7299.02,Based on smart meter export.,,2024-05-01 00:00:00,2026-07-10 08:00:00.000
fb2d75ddc1fa6cc6624b8023dcdca49b,1150,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q3,Approved,Primary Energy,Liquid Gas,13.94,0.0,0.0,50.184,0.2525,3.5198,1741.47,Reviewed and approved by site controller.,,2024-05-01 00:00:00,2026-07-10 08:00:00.000
fee54569b43312f9702be365dfdd193f,1150,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q3,Approved,Primary Energy,Biogas,28.983,28.983,100.0,104.339,0.047,1.3622,2991.07,Provisional; final invoice pending.,,2024-05-01 00:00:00,2026-07-10 08:00:00.000
33e155f7f676d6f96f1f0695cc424953,1150,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q3,Approved,Secondary Energy,Photovoltaics - Own Consumed,14.596,14.596,100.0,52.546,0.0,0.0,332.96,,Supplier guarantee of origin applied.,2024-05-01 00:00:00,2026-07-10 08:00:00.000
c42eec75c6095e8ea53ecb64b6f19746,1151,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q4,Approved,Secondary Energy,Electricity,220.345,58.021,26.331889,793.242,0.082,18.0683,29510.61,Estimate based on floor area.,Scope 2 allocation applied.,2024-08-01 00:00:00,2026-07-10 08:00:00.000
08d00768813371db9172839de765342c,1151,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q4,Approved,Primary Energy,Natural Gas,111.462,0.0,0.0,401.263,0.2186,24.3656,10072.13,Verified by local energy manager.,,2024-08-01 00:00:00,2026-07-10 08:00:00.000
07a7055c1bef292eb73b9cbb48995aed,1151,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q4,Approved,Primary Energy,Liquid Gas,16.943,0.0,0.0,60.995,0.2394,4.0562,2001.43,Extrapolated from previous quarter.,,2024-08-01 00:00:00,2026-07-10 08:00:00.000
8e81fe9f9b5e0cc6edc24ce635b18f83,1151,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q4,Approved,Primary Energy,Biogas,30.881,30.881,100.0,111.172,0.0425,1.3124,3116.6,Reviewed and approved by site controller.,,2024-08-01 00:00:00,2026-07-10 08:00:00.000
cdde55ad4a9a14e53b7efeb8ba0d1ab9,1151,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2024,Q4,Approved,Secondary Energy,Photovoltaics - Own Consumed,17.275,17.275,100.0,62.19,0.0,0.0,341.87,Data sourced from utility invoice.,,2024-08-01 00:00:00,2026-07-10 08:00:00.000
9fe8fa34f17eee27e733c0db2b1a775e,1152,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q1,Approved,Secondary Energy,Electricity,310.311,65.804,21.205823,1117.12,0.0825,25.6007,51014.99,Extrapolated from previous quarter.,Scope 2 allocation applied.,2024-11-01 00:00:00,2026-07-10 08:00:00.000
16a70465903711898f73f9a678f2c051,1152,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q1,Approved,Primary Energy,Natural Gas,134.765,0.0,0.0,485.154,0.2071,27.9098,12098.43,Verified by local energy manager.,,2024-11-01 00:00:00,2026-07-10 08:00:00.000
6d7c52ecebcd1c1e3f03acf1332dd80d,1152,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q1,Approved,Primary Energy,Liquid Gas,22.643,0.0,0.0,81.515,0.2389,5.4094,2538.82,Meter reading confirmed.,,2024-11-01 00:00:00,2026-07-10 08:00:00.000
e42e3c153d91db6849677644048dbe13,1152,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q1,Approved,Primary Energy,Biogas,43.474,43.474,100.0,156.506,0.0411,1.7868,4147.08,Provisional; final invoice pending.,,2024-11-01 00:00:00,2026-07-10 08:00:00.000
b1263e34db55bc9b56b2829604253bb5,1152,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q1,Approved,Secondary Energy,Photovoltaics - Own Consumed,20.994,20.994,100.0,75.578,0.0,0.0,394.72,Meter reading confirmed.,,2024-11-01 00:00:00,2026-07-10 08:00:00.000
734b19d014c6ae08f8b982714f245763,1153,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q2,Approved,Secondary Energy,Electricity,242.262,26.866,11.089647,872.143,0.0828,20.0593,34880.83,Meter reading confirmed.,,2025-02-01 00:00:00,2026-07-10 08:00:00.000
f3bd249ada018c77e65f7b65d155b163,1153,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q2,Approved,Primary Energy,Natural Gas,111.326,0.0,0.0,400.774,0.203,22.5992,9362.8,Based on smart meter export.,,2025-02-01 00:00:00,2026-07-10 08:00:00.000
553c64a7468d7eaccd07b8168ebc45fd,1153,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q2,Approved,Primary Energy,Liquid Gas,18.239,0.0,0.0,65.66,0.2151,3.9232,2013.88,Meter reading confirmed.,Market-based method used.,2025-02-01 00:00:00,2026-07-10 08:00:00.000
6ccf76f99c8cc549ab2a3b83d430502a,1153,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q2,Approved,Primary Energy,Biogas,33.424,33.424,100.0,120.326,0.0429,1.4339,3139.34,Estimate based on floor area.,,2025-02-01 00:00:00,2026-07-10 08:00:00.000
66720dc19a843bdc97c52613f4ba9102,1153,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q2,In Work,Secondary Energy,Photovoltaics - Own Consumed,16.599,16.599,100.0,59.756,0.0,0.0,381.27,Verified by local energy manager.,,2025-02-01 00:00:00,2026-07-10 08:00:00.000
e53a094b3af0abb4b2d903b4adff8477,1154,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q3,In Work,Secondary Energy,Electricity,212.087,48.738,22.980192,763.513,0.0826,17.5184,32332.72,Verified by local energy manager.,,2025-05-01 00:00:00,2026-07-10 08:00:00.000
0635aa2ac72510b9c70e64ca27008ff1,1154,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q3,Approved,Primary Energy,Natural Gas,98.733,0.0,0.0,355.439,0.2079,20.5266,8308.64,Meter reading confirmed.,,2025-05-01 00:00:00,2026-07-10 08:00:00.000
7200658d7e687541720329d511cd8eea,1154,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q3,Approved,Primary Energy,Liquid Gas,15.735,0.0,0.0,56.646,0.2197,3.457,1621.5,Based on smart meter export.,Scope 2 allocation applied.,2025-05-01 00:00:00,2026-07-10 08:00:00.000
919141e35dd1084c49424fea15c1f68d,1154,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q3,Approved,Primary Energy,Biogas,28.055,28.055,100.0,100.998,0.046,1.2905,2835.13,Extrapolated from previous quarter.,,2025-05-01 00:00:00,2026-07-10 08:00:00.000
128cc63961111f070d9a782122dcaa48,1154,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q3,Approved,Secondary Energy,Photovoltaics - Own Consumed,15.248,15.248,100.0,54.893,0.0,0.0,304.27,Estimate based on floor area.,Market-based method used.,2025-05-01 00:00:00,2026-07-10 08:00:00.000
cb76e2c1628d1f2ea43a560ef08a293c,1155,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q4,Approved,Secondary Energy,Electricity,264.689,67.755,25.597966,952.88,0.0767,20.3016,39914.65,Data sourced from utility invoice.,,2025-08-01 00:00:00,2026-07-10 08:00:00.000
3ff9324d9796233e95108cc8c3d2c47f,1155,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q4,Approved,Primary Energy,Natural Gas,112.48,0.0,0.0,404.928,0.2158,24.2732,7813.66,Verified by local energy manager.,Grid factor from national registry.,2025-08-01 00:00:00,2026-07-10 08:00:00.000
ab5954f2e318a3685b12e488f6076bb1,1155,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q4,Approved,Primary Energy,Liquid Gas,19.22,0.0,0.0,69.192,0.2324,4.4667,2200.1,Extrapolated from previous quarter.,,2025-08-01 00:00:00,2026-07-10 08:00:00.000
bf29bdf8ff35dfaedc9f73d2ea14254d,1155,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q4,Approved,Primary Energy,Biogas,32.607,32.607,100.0,117.385,0.0492,1.6043,3124.62,Provisional; final invoice pending.,,2025-08-01 00:00:00,2026-07-10 08:00:00.000
9e20c1759481ce9751a0e55337e75392,1155,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2025,Q4,Approved,Secondary Energy,Photovoltaics - Own Consumed,17.695,17.695,100.0,63.702,0.0,0.0,331.91,Meter reading confirmed.,Scope 2 allocation applied.,2025-08-01 00:00:00,2026-07-10 08:00:00.000
8935d1dfdd42612dc1c389af3aff2fbe,1156,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q1,Approved,Secondary Energy,Electricity,296.256,99.776,33.67898,1066.522,0.0805,23.8486,48668.12,Provisional; final invoice pending.,Scope 2 allocation applied.,2025-11-01 00:00:00,2026-07-10 08:00:00.000
e7f5da915341bbba40e97e97c2333bf5,1156,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q1,Approved,Primary Energy,Natural Gas,136.483,0.0,0.0,491.339,0.1943,26.5186,10157.17,Reviewed and approved by site controller.,Grid factor from national registry.,2025-11-01 00:00:00,2026-07-10 08:00:00.000
1273f301bfd55ae0b08e463d9ac97ea1,1156,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q1,In Work,Primary Energy,Liquid Gas,23.715,0.0,0.0,85.374,0.2497,5.9216,2682.47,Estimate based on floor area.,,2025-11-01 00:00:00,2026-07-10 08:00:00.000
868446c98bb95d5b0d32d26045105041,1156,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q1,Approved,Primary Energy,Biogas,41.073,41.073,100.0,147.863,0.0429,1.762,4097.92,Based on smart meter export.,,2025-11-01 00:00:00,2026-07-10 08:00:00.000
29ab89ca5e0d2ff4818a62239f746019,1156,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q1,Approved,Secondary Energy,Photovoltaics - Own Consumed,19.678,19.678,100.0,70.841,0.0,0.0,385.32,Provisional; final invoice pending.,,2025-11-01 00:00:00,2026-07-10 08:00:00.000
e5c820ad534732cfe0929a7bf8e2f8fd,1157,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q2,Approved,Secondary Energy,Electricity,240.066,13.216,5.505153,864.238,0.0813,19.5174,32289.31,Extrapolated from previous quarter.,,2026-02-01 00:00:00,2026-07-10 08:00:00.000
36f2ea5aebfd47d9650bfe09c1f3901e,1157,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q2,In Work,Primary Energy,Natural Gas,108.718,0.0,0.0,391.385,0.213,23.1569,9012.8,Meter reading confirmed.,,2026-02-01 00:00:00,2026-07-10 08:00:00.000
f8fb8895934572337d87b55b9e7d03b8,1157,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q2,Approved,Primary Energy,Liquid Gas,19.656,0.0,0.0,70.762,0.2357,4.6329,2466.37,Provisional; final invoice pending.,,2026-02-01 00:00:00,2026-07-10 08:00:00.000
dd737d7bbc2b2c4a808ac54941df5cb2,1157,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q2,Approved,Primary Energy,Biogas,35.001,35.001,100.0,126.004,0.0465,1.6275,3364.23,Based on smart meter export.,,2026-02-01 00:00:00,2026-07-10 08:00:00.000
59c984ae84bc0e6e0a47909e41c181a8,1157,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q2,Approved,Secondary Energy,Photovoltaics - Own Consumed,15.571,15.571,100.0,56.056,0.0,0.0,300.02,,,2026-02-01 00:00:00,2026-07-10 08:00:00.000
bfa44dba9e993cd2a8916a636d883612,1158,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q3,Approved,Secondary Energy,Electricity,237.999,87.531,36.777886,856.796,0.0815,19.3969,36470.55,Based on smart meter export.,,2026-05-01 00:00:00,2026-07-10 08:00:00.000
17f7517638cbffbc65b2f765a2a47307,1158,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q3,Approved,Primary Energy,Natural Gas,99.997,0.0,0.0,359.989,0.2149,21.4894,7085.05,Data sourced from utility invoice.,Grid factor from national registry.,2026-05-01 00:00:00,2026-07-10 08:00:00.000
e62a99ce776d1f3968d0065a496e60aa,1158,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q3,Approved,Primary Energy,Liquid Gas,17.219,0.0,0.0,61.988,0.2413,4.1549,2054.8,Verified by local energy manager.,,2026-05-01 00:00:00,2026-07-10 08:00:00.000
cd57520087ce5d2f44a4f3b665b6fc7c,1158,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q3,Approved,Primary Energy,Biogas,31.944,31.944,100.0,114.998,0.0406,1.2969,2689.17,Reviewed and approved by site controller.,,2026-05-01 00:00:00,2026-07-10 08:00:00.000
b9ed2d5f6d160ec213f376aaf477ff17,1158,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q3,Approved,Secondary Energy,Photovoltaics - Own Consumed,16.183,16.183,100.0,58.259,0.0,0.0,361.85,Extrapolated from previous quarter.,,2026-05-01 00:00:00,2026-07-10 08:00:00.000
8374e4948512de43d71c83c7716c444d,1159,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q4,Approved,Secondary Energy,Electricity,246.145,22.369,9.087733,886.122,0.083,20.43,41616.08,Estimate based on floor area.,,2026-08-01 00:00:00,2026-07-10 08:00:00.000
8495ef5f57fab4d03c801ae24f909148,1159,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q4,Approved,Primary Energy,Natural Gas,127.855,0.0,0.0,460.278,0.1826,23.3463,11384.18,Meter reading confirmed.,,2026-08-01 00:00:00,2026-07-10 08:00:00.000
db2aaba1433f19b1dc81d01e3a887a5c,1159,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q4,Approved,Primary Energy,Liquid Gas,19.028,0.0,0.0,68.501,0.2305,4.386,1782.63,Based on smart meter export.,,2026-08-01 00:00:00,2026-07-10 08:00:00.000
130684fb83b0aa9f5bdf1921557c62b2,1159,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q4,Approved,Primary Energy,Biogas,34.458,34.458,100.0,124.049,0.044,1.5162,3043.87,Reviewed and approved by site controller.,,2026-08-01 00:00:00,2026-07-10 08:00:00.000
493f99b61c2273fd5d07873477aa2b7e,1159,8,Synthetic Site 008,True,BR,3003,SI_D_FS,2026,Q4,Approved,Secondary Energy,Photovoltaics - Own Consumed,16.907,16.907,100.0,60.865,0.0,0.0,290.23,Reviewed and approved by site controller.,,2026-08-01 00:00:00,2026-07-10 08:00:00.000
236806230b6d80306a0faf72e8af6857,1160,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q1,Approved,Secondary Energy,Electricity,317.041,112.394,35.450935,1141.348,0.2772,87.8838,47366.68,Extrapolated from previous quarter.,,2021-11-01 00:00:00,2026-07-10 08:00:00.000
18adc6ab26e83c6051ff23732113725c,1160,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q1,Approved,Primary Energy,Natural Gas,137.426,0.0,0.0,494.734,0.2189,30.0826,9387.34,Verified by local energy manager.,,2021-11-01 00:00:00,2026-07-10 08:00:00.000
adbb02ed446d8181c22c0ba3f22bef30,1160,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q1,Approved,Primary Energy,Hydrogen,50.151,50.151,100.0,180.544,0.0,0.0,11101.9,Based on smart meter export.,Scope 2 allocation applied.,2021-11-01 00:00:00,2026-07-10 08:00:00.000
ee3696c7c2a531d0dee39720250eaf9e,1160,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q1,Approved,Primary Energy,Biogas,43.957,43.957,100.0,158.245,0.0414,1.8198,4165.4,Data sourced from utility invoice.,,2021-11-01 00:00:00,2026-07-10 08:00:00.000
25561172fd6029141ae24c5e2f6b099e,1160,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q1,Approved,Primary Energy,Petrol,29.05,0.0,0.0,104.58,0.2274,6.606,3908.22,Extrapolated from previous quarter.,,2021-11-01 00:00:00,2026-07-10 08:00:00.000
0a070812e6b6b2eb9d7920b6cea870c2,1160,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q1,Approved,Primary Energy,Heating Oil,19.592,0.0,0.0,70.531,0.268,5.2507,1747.37,Reviewed and approved by site controller.,Grid factor from national registry.,2021-11-01 00:00:00,2026-07-10 08:00:00.000
41f95c5aacd784103e2a35aff30ef0d2,1161,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q2,Approved,Secondary Energy,Electricity,277.166,108.904,39.291977,997.798,0.278,77.0521,36950.75,Based on smart meter export.,,2022-02-01 00:00:00,2026-07-10 08:00:00.000
724b7dcc5cbcafd7d9021876f540db49,1161,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q2,Approved,Primary Energy,Natural Gas,112.75,0.0,0.0,405.9,0.1973,22.2456,10243.25,Verified by local energy manager.,,2022-02-01 00:00:00,2026-07-10 08:00:00.000
38fe2915b2e33ab7b452b9a28755adf8,1161,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q2,Approved,Primary Energy,Hydrogen,39.237,39.237,100.0,141.253,0.0,0.0,6801.99,Based on smart meter export.,,2022-02-01 00:00:00,2026-07-10 08:00:00.000
7e49908340ee694d578c430f08cffecb,1161,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q2,Approved,Primary Energy,Biogas,32.236,32.236,100.0,116.05,0.0411,1.3249,2828.13,Reviewed and approved by site controller.,Grid factor from national registry.,2022-02-01 00:00:00,2026-07-10 08:00:00.000
bc81c17609fe02a5afdc9f34ad2fe1c7,1161,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q2,Approved,Primary Energy,Petrol,25.384,0.0,0.0,91.382,0.256,6.4983,3065.75,Based on smart meter export.,,2022-02-01 00:00:00,2026-07-10 08:00:00.000
5ea49b9e9a522c8562f1ff4e57a9830a,1161,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q2,Approved,Primary Energy,Heating Oil,15.041,0.0,0.0,54.148,0.2491,3.7467,1363.91,Extrapolated from previous quarter.,Market-based method used.,2022-02-01 00:00:00,2026-07-10 08:00:00.000
3ef7c6fb202a3430e1366bc91520a26f,1162,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q3,Approved,Secondary Energy,Electricity,240.849,39.554,16.422738,867.056,0.2842,68.4493,40662.31,Provisional; final invoice pending.,,2022-05-01 00:00:00,2026-07-10 08:00:00.000
da3d5af0b1d2339ee025ca95c644b110,1162,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q3,In Work,Primary Energy,Natural Gas,101.249,0.0,0.0,364.496,0.1963,19.8752,7911.64,Data sourced from utility invoice.,Market-based method used.,2022-05-01 00:00:00,2026-07-10 08:00:00.000
576946359a4eb5e585c0a6696bc04152,1162,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q3,Approved,Primary Energy,Hydrogen,39.313,39.313,100.0,141.527,0.0,0.0,8008.48,Extrapolated from previous quarter.,,2022-05-01 00:00:00,2026-07-10 08:00:00.000
bdefaf5e8b1951e2f26342a38cc26737,1162,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q3,Approved,Primary Energy,Biogas,29.519,29.519,100.0,106.268,0.0459,1.3549,2674.49,Data sourced from utility invoice.,,2022-05-01 00:00:00,2026-07-10 08:00:00.000
284fbdca52f844f8cc030d19ec4e446d,1162,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q3,Approved,Primary Energy,Petrol,21.67,0.0,0.0,78.012,0.2436,5.2788,2754.17,,,2022-05-01 00:00:00,2026-07-10 08:00:00.000
95a10787576f804a73a1194f59ac6dda,1162,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q3,Approved,Primary Energy,Heating Oil,13.427,0.0,0.0,48.337,0.2592,3.4803,1156.08,Estimate based on floor area.,,2022-05-01 00:00:00,2026-07-10 08:00:00.000
fe83ca7c2d53527655b386645aa6b29c,1163,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q4,Approved,Secondary Energy,Electricity,281.013,39.873,14.189023,1011.647,0.2864,80.4821,43705.77,Based on smart meter export.,,2022-08-01 00:00:00,2026-07-10 08:00:00.000
0a336dbed449742fed23288eb38000e8,1163,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q4,Approved,Primary Energy,Natural Gas,123.123,0.0,0.0,443.243,0.1897,23.3564,8502.81,Estimate based on floor area.,Supplier guarantee of origin applied.,2022-08-01 00:00:00,2026-07-10 08:00:00.000
38505073ac2e588115c28d252e1bab3e,1163,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q4,Approved,Primary Energy,Hydrogen,44.933,44.933,100.0,161.759,0.0,0.0,8982.08,Estimate based on floor area.,Scope 2 allocation applied.,2022-08-01 00:00:00,2026-07-10 08:00:00.000
a87fb8a43aa1dbe01dc29a0650438c87,1163,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q4,Approved,Primary Energy,Biogas,33.776,33.776,100.0,121.594,0.0441,1.4895,2757.63,Data sourced from utility invoice.,,2022-08-01 00:00:00,2026-07-10 08:00:00.000
894206863c8809b63d6b31a3a538bd39,1163,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q4,Approved,Primary Energy,Petrol,24.75,0.0,0.0,89.1,0.2539,6.284,2884.87,Verified by local energy manager.,,2022-08-01 00:00:00,2026-07-10 08:00:00.000
1151350f8dc3ccaf7ad8ba098bab03b3,1163,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2022,Q4,Approved,Primary Energy,Heating Oil,15.832,0.0,0.0,56.995,0.2626,4.1575,1448.3,Verified by local energy manager.,,2022-08-01 00:00:00,2026-07-10 08:00:00.000
c9a75bf536f06ecbb311ef61404cfcb6,1164,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2023,Q1,Approved,Secondary Energy,Electricity,317.66,66.164,20.828559,1143.576,0.2796,88.8177,46701.97,Extrapolated from previous quarter.,,2022-11-01 00:00:00,2026-07-10 08:00:00.000
d562485025464c7533a4f4ce7a83f104,1164,9,Synthetic Site 009,True,RO,3002,SI_D_ED,2023,Q1,Approved,Primary Energy,Natural Gas,145.355,0.0,0.0,523.278,0.1909,27.7483,10146.09,Based on smart meter export.,,2022-11-01 00:00:00,2026-07-10 08:00:00.000
