pk_energy,report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,scope,status,media_type,halo_name,amount_consumed_mwh,emissions_t,co2_factor,co2e_t,source_last_updated,load_date
8fd684a1058bc87cbbcc2ebcb0f674a0,1485,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q2,Scope 1,Approved,Petrol,,52.895,,0.26,13.7527,2023-02-01 00:00:00,2026-07-10 08:00:00.000
6fd3e8a78bb73ca45d854c6851e65ace,1485,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q2,Scope 1,Approved,Diesel,,30.275,,0.2459,7.4446,2023-02-01 00:00:00,2026-07-10 08:00:00.000
e288b34cc2b049ffc3f4fc6d67de978b,1485,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q2,Other,Approved,Photovoltaics - Own Consumed,,42.19,,0.0,0.0,2023-02-01 00:00:00,2026-07-10 08:00:00.000
202010f9e7f74556b552803496777b29,1485,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q2,Scope 1,Approved,Heating Oil,,63.232,,0.2884,18.2361,2023-02-01 00:00:00,2026-07-10 08:00:00.000
e6cc113c960e481b50955275017b7c35,1486,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q3,Scope 2,Approved,Electricity,,315.835,,0.3932,124.1863,2023-05-01 00:00:00,2026-07-10 08:00:00.000
052d3f0d0f1ec5fac86f706f9ed9da3d,1486,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q3,Scope 1,Approved,Natural Gas,,156.875,,0.204,32.0025,2023-05-01 00:00:00,2026-07-10 08:00:00.000
ddcab3d9558e06b631d0a766838e11a3,1486,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q3,Scope 1,Approved,Petrol,,50.582,,0.2504,12.6657,2023-05-01 00:00:00,2026-07-10 08:00:00.000
4067e9fcd68a7d76bf01e1867a3f1dc2,1486,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q3,Scope 1,Approved,Diesel,,26.069,,0.2815,7.3384,2023-05-01 00:00:00,2026-07-10 08:00:00.000
5ef3b9831020b8128c897b9c48479fac,1486,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q3,Other,Approved,Photovoltaics - Own Consumed,,38.155,,0.0,0.0,2023-05-01 00:00:00,2026-07-10 08:00:00.000
32b2ef096550e290e7dd39c89ca78a6c,1486,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q3,Scope 1,Approved,Heating Oil,,57.521,,0.2816,16.1979,2023-05-01 00:00:00,2026-07-10 08:00:00.000
6dec40f6c4f886cdee668c4330654fc3,1487,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q4,Scope 2,Approved,Electricity,,381.201,,0.4018,153.1666,2023-08-01 00:00:00,2026-07-10 08:00:00.000
c0e324a51c35507208e41e3c198686ef,1487,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q4,Scope 1,In Work,Natural Gas,,185.452,,0.1959,36.33,2023-08-01 00:00:00,2026-07-10 08:00:00.000
edc08798d64c2ba1ef60730ea13f7cc6,1487,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q4,Scope 1,Approved,Petrol,,61.183,,0.2662,16.2869,2023-08-01 00:00:00,2026-07-10 08:00:00.000
640f39b47ba74e2fbd0e27d34036be08,1487,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q4,Scope 1,Approved,Diesel,,33.669,,0.2557,8.6092,2023-08-01 00:00:00,2026-07-10 08:00:00.000
83983f6c39427b24a54c060503f99225,1487,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q4,Other,Approved,Photovoltaics - Own Consumed,,48.615,,0.0,0.0,2023-08-01 00:00:00,2026-07-10 08:00:00.000
f6cec879c2fab3c63b03830af5bbc3c4,1487,25,Synthetic Site 025,True,US,3005,SI_D_MO,2023,Q4,Scope 1,Approved,Heating Oil,,60.477,,0.281,16.994,2023-08-01 00:00:00,2026-07-10 08:00:00.000
3b88350a93a1839712858cb130e47ee7,1488,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q1,Scope 2,Approved,Electricity,,522.114,,0.3714,193.9131,2023-11-01 00:00:00,2026-07-10 08:00:00.000
9c155cd892ee0559a95cba1bfb3852cd,1488,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q1,Scope 1,Approved,Natural Gas,,211.954,,0.1886,39.9745,2023-11-01 00:00:00,2026-07-10 08:00:00.000
4275a002b9c642e8ad6bfde5d6ece3cf,1488,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q1,Scope 1,Approved,Petrol,,67.017,,0.2454,16.446,2023-11-01 00:00:00,2026-07-10 08:00:00.000
9a2d534586221e54528ff874559d0996,1488,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q1,Scope 1,Approved,Diesel,,39.682,,0.2831,11.234,2023-11-01 00:00:00,2026-07-10 08:00:00.000
445ae0bf2065b407ee8e2075663a0495,1488,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q1,Other,Approved,Photovoltaics - Own Consumed,,50.89,,0.0,0.0,2023-11-01 00:00:00,2026-07-10 08:00:00.000
93066e770ca0daae189ae0ecacb4b7c6,1488,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q1,Scope 1,Approved,Heating Oil,,81.41,,0.2702,21.997,2023-11-01 00:00:00,2026-07-10 08:00:00.000
838c4b76317104129f7ee84715bed141,1489,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q2,Scope 2,Approved,Electricity,,396.927,,0.3795,150.6338,2024-02-01 00:00:00,2026-07-10 08:00:00.000
4e1875f3226f0c4a130844d3e87e77f3,1489,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q2,Scope 1,Approved,Natural Gas,,180.46,,0.1937,34.9551,2024-02-01 00:00:00,2026-07-10 08:00:00.000
47acd238565a7f5c84516a5fe40f1c25,1489,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q2,Scope 1,Approved,Petrol,,57.202,,0.252,14.4149,2024-02-01 00:00:00,2026-07-10 08:00:00.000
f539e870f93726aa7f138bbd26f24522,1489,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q2,Scope 1,Approved,Diesel,,32.097,,0.2417,7.7578,2024-02-01 00:00:00,2026-07-10 08:00:00.000
d40c70a71673efd49fed0442efcb0ce7,1489,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q2,Other,Approved,Photovoltaics - Own Consumed,,45.611,,0.0,0.0,2024-02-01 00:00:00,2026-07-10 08:00:00.000
cc6be7391f520ac3ab8b3bfb54357d55,1489,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q2,Scope 1,Approved,Heating Oil,,60.252,,0.2451,14.7678,2024-02-01 00:00:00,2026-07-10 08:00:00.000
51a39078dfe07531a2eed19a040bff7f,1490,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q3,Scope 2,Approved,Electricity,,356.314,,0.3838,136.7533,2024-05-01 00:00:00,2026-07-10 08:00:00.000
62e3eef54f2d11f03d594557d03f82a7,1490,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q3,Scope 1,In Work,Natural Gas,,154.389,,0.2056,31.7424,2024-05-01 00:00:00,2026-07-10 08:00:00.000
1a44af3412e09bc3c63f68c2ced53c74,1490,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q3,Scope 1,Approved,Petrol,,52.95,,0.2427,12.851,2024-05-01 00:00:00,2026-07-10 08:00:00.000
5f8fa83f073e0447be5d222f564b2612,1490,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q3,Scope 1,Approved,Diesel,,30.537,,0.2618,7.9946,2024-05-01 00:00:00,2026-07-10 08:00:00.000
291fb314f52825ecf1302c3fab4e65d5,1490,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q3,Other,Approved,Photovoltaics - Own Consumed,,37.103,,0.0,0.0,2024-05-01 00:00:00,2026-07-10 08:00:00.000
22d0868c3e9669a8043d0d6cbeb714d4,1490,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q3,Scope 1,Approved,Heating Oil,,58.596,,0.268,15.7037,2024-05-01 00:00:00,2026-07-10 08:00:00.000
27d11ef9968310a09e8d1fab5af5c5a2,1491,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q4,Scope 2,Approved,Electricity,,385.774,,0.3949,152.3422,2024-08-01 00:00:00,2026-07-10 08:00:00.000
019f3b658a1f02189e7f86f30dd573b3,1491,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q4,Scope 1,Approved,Natural Gas,,183.21,,0.1965,36.0008,2024-08-01 00:00:00,2026-07-10 08:00:00.000
cf9895b319e41a1a82cbc0331357b472,1491,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q4,Scope 1,Approved,Petrol,,60.54,,0.2242,13.5731,2024-08-01 00:00:00,2026-07-10 08:00:00.000
90fb871fd3ab3f3d4e1ae49111a09d31,1491,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q4,Scope 1,Approved,Diesel,,32.205,,0.2601,8.3765,2024-08-01 00:00:00,2026-07-10 08:00:00.000
bd5bf3a9c38ca911ab7a384a8f9ed64c,1491,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q4,Other,In Work,Photovoltaics - Own Consumed,,46.61,,0.0,0.0,2024-08-01 00:00:00,2026-07-10 08:00:00.000
c39eea16dbdbf3e5b9cfcbcb858511c1,1491,25,Synthetic Site 025,True,US,3005,SI_D_MO,2024,Q4,Scope 1,Approved,Heating Oil,,65.184,,0.2722,17.7431,2024-08-01 00:00:00,2026-07-10 08:00:00.000
027f94188d25702c49df90ba5c57e606,1492,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q1,Scope 2,Approved,Electricity,,528.219,,0.3771,199.1914,2024-11-01 00:00:00,2026-07-10 08:00:00.000
e84804164125948336970fcfb6e5cdac,1492,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q1,Scope 1,Approved,Natural Gas,,224.418,,0.1863,41.8091,2024-11-01 00:00:00,2026-07-10 08:00:00.000
9fb8765b1758b6579983f8f64141d4fc,1492,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q1,Scope 1,Approved,Petrol,,71.22,,0.2478,17.6483,2024-11-01 00:00:00,2026-07-10 08:00:00.000
3ffd05d6f3839574ca7cadcbda971b8f,1492,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q1,Scope 1,Approved,Diesel,,37.681,,0.2853,10.7504,2024-11-01 00:00:00,2026-07-10 08:00:00.000
207fff08c54aef4a5898680c36de93ca,1492,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q1,Other,Approved,Photovoltaics - Own Consumed,,53.575,,0.0,0.0,2024-11-01 00:00:00,2026-07-10 08:00:00.000
abf333ebbdf3659c051f69f222c23098,1492,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q1,Scope 1,Approved,Heating Oil,,73.575,,0.2503,18.4158,2024-11-01 00:00:00,2026-07-10 08:00:00.000
1ad97d9f252feb5e7157342687bb5b59,1493,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q2,Scope 2,Approved,Electricity,,411.646,,0.3866,159.1423,2025-02-01 00:00:00,2026-07-10 08:00:00.000
1d7f4de6f831ce8c194c0465db936cb5,1493,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q2,Scope 1,Approved,Natural Gas,,190.129,,0.2182,41.4861,2025-02-01 00:00:00,2026-07-10 08:00:00.000
f731b52676c67739080c2e7512fac1ed,1493,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q2,Scope 1,Approved,Petrol,,60.005,,0.2614,15.6853,2025-02-01 00:00:00,2026-07-10 08:00:00.000
92d592fc7abd7ecea697a19ea089e582,1493,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q2,Scope 1,Approved,Diesel,,31.383,,0.2581,8.1,2025-02-01 00:00:00,2026-07-10 08:00:00.000
67eae9212dcddc7250726334661c4332,1493,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q2,Other,Approved,Photovoltaics - Own Consumed,,41.388,,0.0,0.0,2025-02-01 00:00:00,2026-07-10 08:00:00.000
14385bf348f93e31d34e789be90c3f29,1493,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q2,Scope 1,Approved,Heating Oil,,59.546,,0.2582,15.3748,2025-02-01 00:00:00,2026-07-10 08:00:00.000
437ea73cf59cb336c9564ff01241327f,1494,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q3,Scope 2,Approved,Electricity,,347.315,,0.3885,134.9319,2025-05-01 00:00:00,2026-07-10 08:00:00.000
b0976f47113cdca4edde150f6281c29e,1494,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q3,Scope 1,Approved,Natural Gas,,152.925,,0.2105,32.1907,2025-05-01 00:00:00,2026-07-10 08:00:00.000
5b4e0326c0fd9c0a534376a2bc872603,1494,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q3,Scope 1,Approved,Petrol,,49.504,,0.2451,12.1334,2025-05-01 00:00:00,2026-07-10 08:00:00.000
a2a51c81075f03576212e045855a88bc,1494,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q3,Scope 1,Approved,Diesel,,29.755,,0.2534,7.5399,2025-05-01 00:00:00,2026-07-10 08:00:00.000
a544c213c72aeb669a1e5fa511823008,1494,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q3,Other,Approved,Photovoltaics - Own Consumed,,41.486,,0.0,0.0,2025-05-01 00:00:00,2026-07-10 08:00:00.000
b0ec10a9a2c6b645ac1e55a3e603b674,1494,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q3,Scope 1,Approved,Heating Oil,,60.13,,0.2806,16.8725,2025-05-01 00:00:00,2026-07-10 08:00:00.000
1e6ae25235d055b397d382295e9412c7,1495,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q4,Scope 2,Approved,Electricity,,430.008,,0.3792,163.059,2025-08-01 00:00:00,2026-07-10 08:00:00.000
b35800f9114c2590839f8d42d47c3c55,1495,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q4,Scope 1,Approved,Natural Gas,,190.487,,0.2069,39.4118,2025-08-01 00:00:00,2026-07-10 08:00:00.000
1d3760a988045e1b8d9d49320605d751,1495,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q4,Scope 1,Approved,Petrol,,60.818,,0.226,13.7449,2025-08-01 00:00:00,2026-07-10 08:00:00.000
8f03e7f4dd37d6147052ba5273458968,1495,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q4,Scope 1,Approved,Diesel,,36.017,,0.2917,10.5062,2025-08-01 00:00:00,2026-07-10 08:00:00.000
abfd075710c0f1dedf6159d67f90317f,1495,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q4,Other,Approved,Photovoltaics - Own Consumed,,49.34,,0.0,0.0,2025-08-01 00:00:00,2026-07-10 08:00:00.000
5ceeba6a38a4e3161afaf8f0ad8b464f,1495,25,Synthetic Site 025,True,US,3005,SI_D_MO,2025,Q4,Scope 1,Approved,Heating Oil,,68.189,,0.249,16.9791,2025-08-01 00:00:00,2026-07-10 08:00:00.000
65e3226b1173d34cd38a5ae15336d9cb,1496,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q1,Scope 2,Approved,Electricity,,526.653,,0.3993,210.2925,2025-11-01 00:00:00,2026-07-10 08:00:00.000
54faebba222235fc212c2f7adddb208d,1496,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q1,Scope 1,Approved,Natural Gas,,248.421,,0.1983,49.2619,2025-11-01 00:00:00,2026-07-10 08:00:00.000
e5d0226e3f0faabf2da60b9516b201f9,1496,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q1,Scope 1,Approved,Petrol,,80.866,,0.2494,20.168,2025-11-01 00:00:00,2026-07-10 08:00:00.000
a291c0050f1a338fbb4e77031d744693,1496,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q1,Scope 1,Approved,Diesel,,43.203,,0.255,11.0168,2025-11-01 00:00:00,2026-07-10 08:00:00.000
2207a705c5fdbedfa3120c7567857004,1496,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q1,Other,Approved,Photovoltaics - Own Consumed,,56.548,,0.0,0.0,2025-11-01 00:00:00,2026-07-10 08:00:00.000
1e5844073f121305c7e73c9a32024052,1496,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q1,Scope 1,Approved,Heating Oil,,81.327,,0.2869,23.3327,2025-11-01 00:00:00,2026-07-10 08:00:00.000
f4860b9a8f4137eda06a1d5843414cc6,1497,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q2,Scope 2,Approved,Electricity,,389.04,,0.403,156.7831,2026-02-01 00:00:00,2026-07-10 08:00:00.000
421fb2feab6609249c960ca963b00476,1497,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q2,Scope 1,Approved,Natural Gas,,184.253,,0.2197,40.4804,2026-02-01 00:00:00,2026-07-10 08:00:00.000
04b3c2b4de359f7b5ad4ad9088de0140,1497,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q2,Scope 1,Approved,Petrol,,62.152,,0.2453,15.2459,2026-02-01 00:00:00,2026-07-10 08:00:00.000
52071fbb8dd250de79b331490f1db305,1497,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q2,Scope 1,Approved,Diesel,,35.89,,0.2821,10.1246,2026-02-01 00:00:00,2026-07-10 08:00:00.000
821d7c73647d754998d50bb040ac0b13,1497,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q2,Other,Approved,Photovoltaics - Own Consumed,,47.382,,0.0,0.0,2026-02-01 00:00:00,2026-07-10 08:00:00.000
a334258d4ccdf4c7b9332ebf52bd8fa5,1497,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q2,Scope 1,Approved,Heating Oil,,70.619,,0.261,18.4316,2026-02-01 00:00:00,2026-07-10 08:00:00.000
d5f444ff754e264fac8bf88ec8fc65a1,1498,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q3,Scope 2,Approved,Electricity,,381.564,,0.3861,147.3219,2026-05-01 00:00:00,2026-07-10 08:00:00.000
9ff99c284d5286d189a80a1ecfee0e47,1498,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q3,Scope 1,Approved,Natural Gas,,167.305,,0.1826,30.5499,2026-05-01 00:00:00,2026-07-10 08:00:00.000
b3ef33ff174b98fef1512cdfc6aaa221,1498,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q3,Scope 1,Approved,Petrol,,55.71,,0.2506,13.9609,2026-05-01 00:00:00,2026-07-10 08:00:00.000
3e366eabf45509d70a637fc25ecb4519,1498,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q3,Scope 1,Approved,Diesel,,31.03,,0.2654,8.2354,2026-05-01 00:00:00,2026-07-10 08:00:00.000
894765019406ada96242eec2f637a504,1498,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q3,Other,In Work,Photovoltaics - Own Consumed,,42.523,,0.0,0.0,2026-05-01 00:00:00,2026-07-10 08:00:00.000
666e83aaa955cdaf8cb6a746558e6c46,1498,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q3,Scope 1,Approved,Heating Oil,,63.804,,0.2681,17.1059,2026-05-01 00:00:00,2026-07-10 08:00:00.000
79ba9af006fff4afc200aed1e8d79599,1499,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q4,Scope 2,Approved,Electricity,,464.333,,0.4061,188.5656,2026-08-01 00:00:00,2026-07-10 08:00:00.000
6929d98f6f2640ddda1b817d822651db,1499,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q4,Scope 1,In Work,Natural Gas,,197.634,,0.188,37.1552,2026-08-01 00:00:00,2026-07-10 08:00:00.000
e47bceb1e5cc7dcb460f74cec52b5985,1499,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q4,Scope 1,Approved,Petrol,,62.813,,0.243,15.2636,2026-08-01 00:00:00,2026-07-10 08:00:00.000
622f2a313663b8cfeca83038e4d9e3f3,1499,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q4,Scope 1,Approved,Diesel,,38.361,,0.2617,10.0391,2026-08-01 00:00:00,2026-07-10 08:00:00.000
3928d4b90cd10fe857a7875c75470f71,1499,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q4,Other,Approved,Photovoltaics - Own Consumed,,51.035,,0.0,0.0,2026-08-01 00:00:00,2026-07-10 08:00:00.000
27fb92b9206e6a0de0798eaf34286816,1499,25,Synthetic Site 025,True,US,3005,SI_D_MO,2026,Q4,Scope 1,Approved,Heating Oil,,64.838,,0.2805,18.1871,2026-08-01 00:00:00,2026-07-10 08:00:00.000
f5ec7c3f13d93beec1fb559e7643c260,1500,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q1,Scope 2,Approved,Electricity,,917.714,,0.1196,109.7586,2021-11-01 00:00:00,2026-07-10 08:00:00.000
4693d6354d033c25889ea24c7dbad0a5,1500,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q1,Scope 1,Approved,Natural Gas,,422.472,,0.2193,92.6481,2021-11-01 00:00:00,2026-07-10 08:00:00.000
f90c8241ebd03181381e83e7f71abc76,1500,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q1,Scope 1,Approved,Acetylene,,133.895,,0.2737,36.6471,2021-11-01 00:00:00,2026-07-10 08:00:00.000
a5cef11b652c867de830f1cb5f30c409,1500,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q1,Scope 1,Approved,Petrol,,124.665,,0.2487,31.0042,2021-11-01 00:00:00,2026-07-10 08:00:00.000
b28a743ba8efdd286d25068daf2d2a6b,1500,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q1,Scope 2,Approved,District Heating,,65.013,,0.1624,10.5581,2021-11-01 00:00:00,2026-07-10 08:00:00.000
52604c2b0b7a7f778911fb90fb0d5371,1500,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q1,Other,Approved,Photovoltaics - Own Consumed,,178.356,,0.0,0.0,2021-11-01 00:00:00,2026-07-10 08:00:00.000
4071fdfe02f78f5cc5018d1ffc197484,1501,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q2,Scope 2,Approved,Electricity,,756.329,,0.1168,88.3392,2022-02-01 00:00:00,2026-07-10 08:00:00.000
5fe7461d697441bf00674fe918d8d892,1501,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q2,Scope 1,Approved,Natural Gas,,356.144,,0.1977,70.4097,2022-02-01 00:00:00,2026-07-10 08:00:00.000
07078e8eafa5a1456ca109a03e833a52,1501,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q2,Scope 1,Approved,Acetylene,,112.821,,0.2367,26.7047,2022-02-01 00:00:00,2026-07-10 08:00:00.000
9e427b0fd35e294c3a77ac5e6b9b42b7,1501,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q2,Scope 1,Approved,Petrol,,106.887,,0.2683,28.6778,2022-02-01 00:00:00,2026-07-10 08:00:00.000
8fac24e0eceda0c9011eef378024c6c1,1501,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q2,Scope 2,Approved,District Heating,,56.198,,0.1951,10.9642,2022-02-01 00:00:00,2026-07-10 08:00:00.000
191f0d47ee397a5cc85e3a53f644cc0d,1501,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q2,Other,Approved,Photovoltaics - Own Consumed,,122.499,,0.0,0.0,2022-02-01 00:00:00,2026-07-10 08:00:00.000
ad2d8cc18a5dbb1cb07e732c938d52ca,1502,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q3,Scope 2,Approved,Electricity,,673.281,,0.115,77.4273,2022-05-01 00:00:00,2026-07-10 08:00:00.000
a5c4a32d14be0e2ea9ed1b0e745b83e9,1502,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q3,Scope 1,Approved,Natural Gas,,316.935,,0.1964,62.246,2022-05-01 00:00:00,2026-07-10 08:00:00.000
2b6e55ae53950de2b987e18cf765b382,1502,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q3,Scope 1,Approved,Acetylene,,100.236,,0.2402,24.0767,2022-05-01 00:00:00,2026-07-10 08:00:00.000
01ae5d04b232ce4618beec6328efad6a,1502,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q3,Scope 1,Approved,Petrol,,92.595,,0.2698,24.9821,2022-05-01 00:00:00,2026-07-10 08:00:00.000
eb8b24b4ac210bfffc8daf65a30cb1a8,1502,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q3,Scope 2,Approved,District Heating,,50.956,,0.1864,9.4982,2022-05-01 00:00:00,2026-07-10 08:00:00.000
41b0c295b3a1c5c5a72fec23ca134953,1502,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q3,Other,In Work,Photovoltaics - Own Consumed,,128.099,,0.0,0.0,2022-05-01 00:00:00,2026-07-10 08:00:00.000
db6eb6002258ff4f391402c4b0da0c52,1503,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q4,Scope 2,Approved,Electricity,,790.905,,0.1205,95.3041,2022-08-01 00:00:00,2026-07-10 08:00:00.000
aa9e211ecc6ae4c54c32bb47ab6ec503,1503,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q4,Scope 1,Approved,Natural Gas,,330.905,,0.2181,72.1704,2022-08-01 00:00:00,2026-07-10 08:00:00.000
2397372f3a2de910cfc908bcaf9a1b23,1503,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q4,Scope 1,Approved,Acetylene,,108.865,,0.2823,30.7326,2022-08-01 00:00:00,2026-07-10 08:00:00.000
b3e1654ec09a01a351cc79f6a0eedec9,1503,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q4,Scope 1,Approved,Petrol,,117.186,,0.2459,28.816,2022-08-01 00:00:00,2026-07-10 08:00:00.000
9aef08d7a729f9396a915250a0b72edf,1503,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q4,Scope 2,Approved,District Heating,,58.852,,0.1883,11.0818,2022-08-01 00:00:00,2026-07-10 08:00:00.000
2c9b34a34f6f679b4945b5f64ddcf524,1503,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2022,Q4,Other,Approved,Photovoltaics - Own Consumed,,150.369,,0.0,0.0,2022-08-01 00:00:00,2026-07-10 08:00:00.000
74314e07dc50ed1482f45bb7bd1829ce,1504,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2023,Q1,Scope 2,Approved,Electricity,,877.705,,0.1198,105.1491,2022-11-01 00:00:00,2026-07-10 08:00:00.000
8cb811a4498a7875f0edffcda11bea6d,1504,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2023,Q1,Scope 1,Approved,Natural Gas,,394.897,,0.2205,87.0748,2022-11-01 00:00:00,2026-07-10 08:00:00.000
84f6626e9e47583d1cdbf80b26cadba1,1504,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2023,Q1,Scope 1,Approved,Acetylene,,130.769,,0.2668,34.8892,2022-11-01 00:00:00,2026-07-10 08:00:00.000
746b1c969d18d58e3fe3510ffea4fa02,1504,26,Synthetic Site 026,True,AT,3005,SI_D_MO,2023,Q1,Scope 1,Approved,Petrol,,129.517,,0.263,34.063,2022-11-01 00:00:00,2026-07-10 08:00:00.000
